X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,Y,group_type,cost
0,2,550.0,1.0,102005.0,65.0,0.0,0.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,天蝎座,虎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,1.166667,全椒县,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
0,16,535.0,1.0,102005.0,65.0,0.0,1.0,39.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,9.0,13.0,0.0,0.0,-99999.0,3.0,0.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,金牛座,狗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,天津市,0.0437,0.0,9.0,0.683333,海阳市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0658544616397761,treatment4,0
38,63,24.0,1.0,102005.0,65.0,0.0,0.0,19.0,0.0,0.0,66.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,8.0,0.0,6.0,0.0,1.0,0.0,24.0,0.0,63.0,1.0,0.0,13.0,11.0,8.0,6.0,1.0,24.0,63.0,10.0,6.0,5.0,56.0,0.0,38.0,-99999.0,3.0,50.0,55.0,-1.0,-1,-1.0,0.0,0.0,0.0,11.0,0.0,0.0,-1.0,101.0,0.0,38.0,双子座,马,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,2.2,0.0,94.24,94.24,2.0,0.0,0.0,0.0,未知,-9999.0,0.0,5.0,22.653333,苏家屯区,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.06322028317418504,control,0
10,11,543.0,1.0,102006.0,65.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,5.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,7.0,1.0,4.0,5.0,1.0,10.0,-99999.0,3.0,11.0,11.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,26.0,0.0,10.0,处女座,马,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,24.8,24.8,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,4.0,4.8333330000000005,滨州市,0.0,1.0,3.0,0.0,10.0,6.0,-9999.0,-9999.0,0.0658544616397761,treatment4,0
14,237,392.0,1.0,102005.0,65.0,0.0,0.0,27.0,0.0,8.0,21.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,218.0,0.0,237.0,5.0,0.0,2.0,3.0,1.0,8.0,5.0,218.0,237.0,10.0,1.0,4.0,158.0,0.0,14.0,-99999.0,-1.0,27.0,43.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,38.5,0.0,14.0,狮子座,狗,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,-0.04,0.0,34.72,34.72,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,30.908333000000002,山城区,0.0,1.0,2.0,0.0,-9999.0,3.0,4.0,0.0,0.0658544616397761,treatment2,0
8,703,825.0,0.0,102005.0,62.0,0.0,1.0,37.0,0.0,21.0,137.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,678.0,14.0,689.0,14.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,692.0,703.0,4.0,1.0,4.0,504.0,44.0,8.0,-532.0,-1.0,13.0,23.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,561.0,16.4,8.0,0.0,双鱼座,鼠,4.0,7.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,19.84,19.84,4.0,9.0,0.0,0.0,未知,-9999.0,6.0,5.0,21.54,遂宁市,0.0,1.0,1.0,0.0,1.0,1.0,-9999.0,-9999.0,0.060586104708594005,treatment4,0
10,16,931.0,0.0,102005.0,62.0,0.0,0.0,20.0,0.0,1.0,29.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,6.0,5.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,16.0,6.0,1.0,4.0,11.0,1.0,10.0,-99999.0,3.0,10.0,10.0,2.0,2021-09-30,2.0,0.0,0.0,0.0,4.0,4.0,0.0,-1.0,17.5,10.0,0.0,巨蟹座,蛇,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,52.7,52.7,4.0,0.0,0.0,0.0,北京市,0.8101,1.0,3.0,3.081667,兰州市,0.0,1.0,1.0,0.0,7.0,7.0,-9999.0,-9999.0,0.03292723081988805,treatment3,0
1,90,663.0,1.0,102006.0,65.0,0.0,1.0,43.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,59.0,30.0,60.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,90.0,10.0,1.0,3.0,56.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.5,0.0,1.0,摩羯座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,4.0833330000000005,揭阳市,0.0,1.0,3.0,0.0,-9999.0,8.0,-9999.0,-9999.0,0.04115903852486006,treatment3,0
34,112,951.0,10.0,102005.0,61.0,0.0,0.0,17.0,0.0,0.0,140.0,1.0,0.0,6.0,0.0,12.0,0.0,6.0,0.0,8.0,0.0,5.0,0.0,75.0,0.0,112.0,0.0,0.0,1.0,6.0,12.0,6.0,8.0,5.0,75.0,112.0,8.0,4.0,5.0,80.0,0.0,34.0,-99999.0,-1.0,64.0,92.0,-1.0,-1,-1.0,0.0,0.0,0.0,5.0,2.0,0.0,-1.0,84.72,34.0,0.0,巨蟹座,猴,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,1.44,0.0,84.32,84.32,2.0,0.0,0.0,0.0,未知,-9999.0,2.0,4.0,45.403333,银川市,0.0,1.0,1.0,0.0,-9999.0,1.0,5.0,0.0,0.23460651959170234,treatment1,0
11,21,550.0,1.0,102005.0,65.0,0.0,0.0,29.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0,21.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,9.0,21.0,10.0,1.0,3.0,19.0,0.0,11.0,-99999.0,3.0,13.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,26.0,0.0,11.0,天秤座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,40.42,40.42,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,6.0,全椒县,0.0,1.0,2.0,0.0,-9999.0,2.0,-9999.0,-9999.0,0.03292723081988805,control,0
2,2,523.0,1.0,102005.0,65.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,2.0,双鱼座,羊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,1.0,0.833333,靖江市,0.0,1.0,1.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.0740862693447481,treatment2,0
0,3,998.0,0.0,102006.0,62.0,0.0,0.0,34.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,双鱼座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,0.85,叶城县,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment3,0
0,0,903.0,1.0,102006.0,65.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,-1.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,巨蟹座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,0.0,0.0,未知,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.1481725386894962,treatment1,0
2,2,22.0,1.0,102005.0,65.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,2.0,1.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,巨蟹座,蛇,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.1,18.1,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,0.0,滨海新区,0.0,1.0,2.0,0.0,10.0,8.0,1.0,0.0,0.04939084622983207,treatment3,0
3,91,574.0,1.0,102005.0,65.0,0.0,1.0,29.0,0.0,3.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,91.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,88.0,91.0,6.0,2.0,4.0,85.0,1.0,3.0,-99999.0,3.0,37.0,57.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.64,0.0,3.0,天蝎座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.44,7.44,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,30.466666999999998,宁波市,0.0,1.0,2.0,0.0,8.0,2.0,-9999.0,-9999.0,0.06322028317418504,treatment3,0
1,1,373.0,1.0,102006.0,65.0,0.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,-99999.0,3.0,1.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,0.0,1.0,白羊座,狗,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,新乡市,0.0437,0.0,3.0,0.333333,新乡市,0.0,1.0,1.0,0.0,-9999.0,10.0,-9999.0,-9999.0,0.0,treatment1,0
13,53,1558.0,1.0,102005.0,65.0,0.0,1.0,41.0,0.0,0.0,22.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,40.0,0.0,53.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,40.0,53.0,0.0,2.0,4.0,32.0,0.0,13.0,-99999.0,3.0,20.0,25.0,-1.0,-1,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,26.0,0.0,13.0,巨蟹座,猴,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,32.24,32.24,4.0,0.0,1.0,0.0,未知,-9999.0,0.0,4.0,18.833333,临泉县,0.0,1.0,1.0,0.0,-9999.0,1.0,-9999.0,-9999.0,0.03292723081988805,treatment4,0
0,26,315.0,1.0,102005.0,65.0,0.0,0.0,25.0,0.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,18.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,10.0,0.0,8.0,22.0,0.0,0.0,-99999.0,3.0,1.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,双鱼座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,1.833333,唐山市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment1,0
0,21,874.0,1.0,102006.0,65.0,0.0,1.0,25.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,8.0,18.0,0.0,0.0,-99999.0,3.0,7.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,金牛座,鼠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,8.0,2.788334,曲靖市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0658544616397761,control,0
13,254,551.0,10.0,102005.0,61.0,0.0,0.0,33.0,15.0,52.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,13.0,0.0,226.0,4.0,250.0,4.0,19.0,0.0,0.0,0.0,2.0,9.0,13.0,230.0,254.0,10.0,0.0,7.0,189.0,0.0,13.0,-99999.0,-1.0,66.0,107.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.17,13.0,0.0,射手座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,-11.76,64.41,52.65,4.0,1.0,9.0,0.0,合肥市,0.0437,123.0,7.0,31.517221999999997,合肥市,0.0,1.0,2.0,0.0,-9999.0,5.0,-9999.0,-9999.0,0.0049390846229832065,treatment2,0
0,2,1755.0,1.0,102005.0,65.0,0.0,0.0,40.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,10.0,1.0,0.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,双鱼座,鸡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,0.0,东莞市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.12347711557458017,treatment2,0
2,40,731.0,1.0,102005.0,65.0,0.0,0.0,20.0,0.0,0.0,56.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,2.0,38.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,38.0,40.0,10.0,2.0,4.0,27.0,0.0,2.0,-99999.0,3.0,2.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,2.0,射手座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,0.833333,长沙市,0.0,1.0,1.0,0.0,-9999.0,6.0,-9999.0,-9999.0,0.04115903852486006,treatment4,0
5,9,734.0,1.0,102006.0,65.0,0.0,0.0,29.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,10.0,0.0,2.0,4.0,5.0,0.0,6.0,-99999.0,3.0,7.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,21.0,0.0,6.0,金牛座,猴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.88,14.88,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,4.8333330000000005,衡阳市,0.0,1.0,1.0,0.0,-9999.0,4.0,-9999.0,-9999.0,0.04939084622983207,treatment3,0
0,16,734.0,1.0,102005.0,65.0,0.0,0.0,29.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,0.0,9.0,12.0,33.0,0.0,-99999.0,3.0,0.0,1.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,射手座,猴,5.0,17.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,未知,-9999.0,0.0,4.0,0.333333,广州市,0.0,1.0,1.0,0.0,1.0,-9999.0,-9999.0,-9999.0,0.1317089232795522,treatment3,0
12,59,379.0,1.0,102005.0,65.0,0.0,1.0,46.0,0.0,3.0,31.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,59.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,47.0,59.0,3.0,6.0,5.0,48.0,2.0,12.0,-99999.0,3.0,12.0,15.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,25.0,0.0,12.0,水瓶座,兔,2.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,29.76,29.76,4.0,0.0,1.0,0.0,未知,-9999.0,1.0,5.0,11.833333,洛阳市,0.0,1.0,1.0,0.0,6.0,1.0,-9999.0,-9999.0,0.1317089232795522,treatment3,0
6,14,533.0,1.0,102006.0,65.0,0.0,0.0,23.0,0.0,2.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,1.0,7.0,7.0,5.0,0.0,1.0,1.0,3.0,1.0,0.0,8.0,14.0,5.0,1.0,3.0,10.0,25.0,6.0,-99999.0,3.0,7.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,15.76,0.0,6.0,双鱼座,虎,6.0,15.0,1.0,15.0,1.0,0.0,0.0,9.0,0.0,0.0,14.88,14.88,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,5.0,5.776667,上海市,0.0,1.0,1.0,0.0,2.0,4.0,-9999.0,-9999.0,0.06947645702996377,treatment4,0
0,4,668.0,1.0,102005.0,65.0,0.0,1.0,27.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,10.0,4.0,0.0,0.0,-99999.0,3.0,0.0,0.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,射手座,狗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,10.0,1.0,平南县,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.11524530786960817,control,0
2,18,574.0,1.0,102005.0,65.0,0.0,1.0,41.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,7.0,11.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,18.0,7.0,0.0,6.0,13.0,1.0,2.0,-99999.0,3.0,7.0,10.0,-1.0,-1,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,3.5,0.0,2.0,狮子座,猴,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,3.75,宁波市,0.0,1.0,1.0,0.0,9.0,5.0,-9999.0,-9999.0,0.03292723081988805,treatment1,0
15,96,719.0,0.0,102006.0,62.0,0.0,1.0,32.0,0.0,8.0,98.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,4.0,0.0,77.0,12.0,81.0,2.0,0.0,1.0,0.0,6.0,7.0,4.0,78.0,96.0,0.0,1.0,3.0,86.0,0.0,15.0,-99999.0,3.0,34.0,38.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.9,12.0,1.0,巨蟹座,蛇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,65.1,65.1,4.0,0.0,0.0,0.0,未知,-9999.0,5.0,3.0,20.87975,十堰市,0.0,1.0,2.0,0.0,-9999.0,3.0,0.0,0.0,0.0,control,0
2,10,435.0,0.0,102006.0,62.0,0.0,0.0,43.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,4.0,5.0,0.0,2.0,-99999.0,3.0,4.0,8.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,2.0,0.0,射手座,马,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.96,4.96,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,3.0,3.7833330000000003,梅河口市,0.0,1.0,1.0,0.0,-9999.0,2.0,4.0,1.0,0.03292723081988805,treatment4,0
0,9,516.0,1.0,102005.0,65.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,0.0,9.0,7.0,3.0,0.0,-99999.0,3.0,0.0,2.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,巨蟹座,兔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,6.0,0.666667,上海市,0.0,1.0,1.0,0.0,7.0,-9999.0,0.0,0.0,0.03292723081988805,treatment1,0
1,11,551.0,1.0,102006.0,65.0,0.0,1.0,24.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,10.0,0.0,7.0,5.0,0.0,1.0,-99999.0,3.0,5.0,7.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,天蝎座,牛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.48,2.48,4.0,0.0,0.0,0.0,未知,-9999.0,0.0,7.0,2.5333330000000003,肥东县,0.0,1.0,3.0,0.0,-9999.0,8.0,-9999.0,-9999.0,0.0,treatment4,0
4,128,377.0,1.0,102006.0,65.0,0.0,0.0,18.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,7.0,116.0,7.0,121.0,19.0,0.0,0.0,0.0,1.0,3.0,1.0,123.0,128.0,6.0,0.0,7.0,73.0,27.0,4.0,-99999.0,-1.0,10.0,13.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,0.0,4.0,水瓶座,羊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.92,9.92,4.0,0.0,0.0,0.0,未知,-9999.0,6.0,6.0,12.366667,合肥市,0.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,treatment4,0
0,3,535.0,1.0,102005.0,65.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,9.0,3.0,0.0,0.0,-99999.0,3.0,0.0,3.0,-1.0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,摩羯座,龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,未知,-9999.0,0.0,9.0,3.5,龙口市,0.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.04939084622983207,treatment1,0
